tconst,primaryTitle,originalTitle,startYear,runtimeMinutes,genres
tt0112685,"Class of Nuke 'Em High Part 3: The Good, the Bad and the Subhumanoid","Class of Nuke 'Em High Part 3: The Good, the Bad and the Subhumanoid",1994,102,"['Action', 'Comedy', 'Horror']"
tt20248968,Nightfighters: The True Story of the 332nd Fighter Group: The Tuskegee Airmen,Nightfighters: The True Story of the 332nd Fighter Group: The Tuskegee Airmen,1994,52,['Documentary']
tt20142496,Bon Bons and Roses for Dorothy: The Dorothy Hewett Story,Bon Bons and Roses for Dorothy: The Dorothy Hewett Story,1994,54,['Documentary']
tt9686178,The Best Years Ever,U najboljim godinama,1994,76,['Documentary']
tt0327200,The Truth Within,The Truth Within,1994,74,['Thriller']
tt1995413,Roma Imago Urbis: Parte V - I volti,Roma Imago Urbis: Parte V - I volti,1994,59,['Documentary']
tt1995412,Roma Imago Urbis: Parte III - Gli acquedotti,Roma Imago Urbis: Parte III - Gli acquedotti,1994,61,['Documentary']
tt1995411,Roma Imago Urbis: Parte II - L'immortalità,Roma Imago Urbis: Parte II - L'immortalità,1994,62,['Documentary']
tt0106479,Breaking Point,Breaking Point,1994,92,['Thriller']
tt1992168,Köpäk,Köpäk,1994,99,['Drama']
tt0106451,Body Shot,Body Shot,1994,98,['Thriller']
tt2069830,L'instant et la patience,L'instant et la patience,1994,52,['Documentary']
tt2082416,The Plane Flies to Russia,Samolyot letit v Rossiyu,1994,94,"['Action', 'Adventure', 'Comedy']"
tt21230212,Huuto tunturissa - saamelaiskuvia,Huuto tunturissa - saamelaiskuvia,1994,52,['Documentary']
tt2116917,Ne idet...,Ne idet...,1994,50,['Biography']
tt0106275,Andelské oci,Andelské oci,1994,90,['Comedy']
tt2115346,Kövek üzenete - Hegyalja,Kövek üzenete - Hegyalja,1994,54,['Documentary']
tt0106290,Anna ot 6 do 18,Anna ot 6 do 18,1994,100,"['Biography', 'Documentary']"
tt0106313,Concealed Weapon,Concealed Weapon,1994,80,['Thriller']
tt0106327,Aux petits bonheurs,Aux petits bonheurs,1994,103,"['Comedy', 'Drama']"
tt0106339,Backbeat,Backbeat,1994,100,"['Biography', 'Drama', 'Music']"
tt0106346,El baile de las ánimas,El baile de las ánimas,1994,87,"['Drama', 'Fantasy', 'Horror']"
tt0106347,Balagan,Balagan,1994,90,['Documentary']
tt0106351,The Bands,The Bands,1994,100,"['Documentary', 'Music']"
tt0112655,Chain of Command,Chain of Command,1994,97,"['Action', 'Thriller']"
tt0317070,Allari Police,Allari Police,1994,141,"['Action', 'Comedy']"
tt0316522,Emperor of Sae-al City,Sae-al gakha,1994,107,"['Comedy', 'Drama']"
tt20870774,A.R.M. Around Moscow,A.R.M. Around Moscow,1994,59,['Documentary']
tt0106379,Being Human,Being Human,1994,122,"['Comedy', 'Drama']"
tt0314222,Janis Joplin Slept Here,Janis Joplin Slept Here,1994,120,"['Documentary', 'Music']"
tt0106498,Burning Life,Burning Life,1994,105,"['Comedy', 'Crime']"
tt19798600,Maléter,Maléter,1994,173,['Documentary']
tt0328170,I Wish for What Is Forbidden to Me,Naneun somanghanda naege geumjidoin geoseul,1994,115,['Drama']
tt0106574,Cijena zivota,Cijena zivota,1994,103,"['Drama', 'War']"
tt0312040,Gangrene,Wundbrand,1994,79,['Documentary']
tt0311932,Trekking to Utopia,Trekking to Utopia,1994,90,['Documentary']
tt1883125,Kövek üzenete - Máramaros,Kövek üzenete - Máramaros,1994,50,['Documentary']
tt1877814,The Indian Gift,Tohfe-ye Hend,1994,81,['Comedy']
tt1869735,The Mystery of Gregorian Chants,The Mystery of Gregorian Chants,1994,60,['Documentary']
tt0311744,Sachsenhausen,Sachsenhausen,1994,106,['Documentary']
tt0312327,Afganets-2,Afganets-2,1994,91,['Action']
tt1865556,Vichhora,Vichhora,1994,133,['Action']
tt0106610,Living Together,Convivencia,1994,97,"['Comedy', 'Drama']"
tt0112838,Deceptions II: Edge of Deception,Deceptions II: Edge of Deception,1994,100,"['Drama', 'Thriller']"
tt0311463,Una luz en la escalera,Una luz en la escalera,1994,85,"['Crime', 'Drama', 'Mystery']"
tt0311430,Das Leben des Jürgen von Golzow,Das Leben des Jürgen von Golzow,1994,192,['Documentary']
tt9561388,Kart Ahmar,Kart Ahmar,1994,92,['Drama']
tt0311387,Karaganda,Karaganda,1994,50,['Documentary']
tt1852730,Fait Accompli,Ai de zhong zi,1994,90,['Drama']
tt0311708,"Relax ka lang, sagot kita","Relax ka lang, sagot kita",1994,108,"['Action', 'Romance']"
tt0106572,El cianuro... ¿solo o con leche?,El cianuro... ¿solo o con leche?,1994,80,['Comedy']
tt0312356,Amur i demon,Amur i demon,1994,84,['Drama']
tt0106567,Chu sheng zhi du,Chu sheng zhi du,1994,91,['Crime']
tt0106509,Track of the Ants,El camino de las hormigas,1994,54,['Documentary']
tt0112738,Criminal,Criminal,1994,123,"['Action', 'Romance', 'Thriller']"
tt0313881,The Greatest General,Cheonhadae janggun,1994,93,['Drama']
tt0106530,Wild Boys,Cautivos de la sombra,1994,96,['Drama']
tt1961652,Walls of Sand,Walls of Sand,1994,115,['Drama']
tt0312933,Maalaala mo kaya: The Movie,Maalaala mo kaya: The Movie,1994,60,"['Drama', 'Family']"
tt0106546,Charachar,Charachar,1994,97,['Drama']
tt1943794,Rumba Sauna,Rumbasauna,1994,75,['Documentary']
tt0106548,Charlie & Louise - Das doppelte Lottchen,Charlie & Louise - Das doppelte Lottchen,1994,98,"['Comedy', 'Family']"
tt1943726,J'avais dix amis,J'avais dix amis,1994,79,['Documentary']
tt0312615,Despertar de pasiones,Despertar de pasiones,1994,95,['Thriller']
tt1935100,Coming of Age with Elephants,Coming of Age with Elephants,1994,52,['Documentary']
tt9642780,Boxing,Boxen,1994,71,"['Documentary', 'Sport']"
tt0106554,Una chica entre un millón,Una chica entre un millón,1994,94,['Comedy']
tt1928157,Driftwood,Driftwood,1994,60,"['Drama', 'Romance', 'Thriller']"
tt0106558,Chinese Kamasutra,Chinese Kamasutra,1994,85,"['Fantasy', 'Romance']"
tt0112782,The Dallas Connection,The Dallas Connection,1994,94,['Action']
tt0312394,Atraqtsioni,Atraqtsioni,1994,92,['Drama']
tt1985027,Behind Stalin's Mirror,Behind Stalin's Mirror,1994,53,['Documentary']
tt0106641,How to Be Miserable and Enjoy It,Cómo ser infeliz y disfrutarlo,1994,85,"['Comedy', 'Drama']"
tt0317807,Kanmani,Kanmani,1994,137,"['Drama', 'Romance']"
tt0104563,Jock: A True Tale of Friendship,Jock of the Bushveld,1994,102,"['Adventure', 'Family', 'History']"
tt2304737,Laylat El Katl,Laylat El Katl,1994,102,"['Crime', 'Drama', 'Mystery']"
tt0119515,Legend of the Spirit Dog,Legend of the Spirit Dog,1994,86,['Drama']
tt2301470,Underwhelmed,Underwhelmed,1994,74,['Drama']
tt2287963,Peace Like a River,Peace Like a River,1994,56,['Documentary']
tt0105054,Instinct,Sul filo del rasoio,1994,92,"['Drama', 'Thriller']"
tt0112512,The Bishop's Story,The Bishop's Story,1994,85,['Drama']
tt2243419,Mitä tulikaan sanottua,Mitä tulikaan sanottua,1994,45,['Documentary']
tt0105230,Redheads,Redheads,1994,107,['Thriller']
tt2210445,Autumn Leaves,Autumn Leaves,1994,75,['Family']
tt0105401,Maruta 3 ... Destroy all Evidence,Hei tai yang 731 si wang lie che,1994,93,['Drama']
tt2202481,Mera Punjab,Mera Punjab,1994,158,['Action']
tt0325293,Duru,Duru,1994,88,['Drama']
tt0112399,Ask Ölümden Soguktur,Ask Ölümden Soguktur,1994,100,['Drama']
tt0112485,Betaaj Badshah,Betaaj Badshah,1994,166,"['Action', 'Drama']"
tt2330701,Al-Hakika Ismoha Salem,Al-Hakika Ismoha Salem,1994,89,['Comedy']
tt2332785,Shen feng Miao Cui Hua,Shen feng Miao Cui Hua,1994,92,['Adventure']
tt0081008,Kommen und gehen,Kommen und gehen,1994,50,['Documentary']
tt0097416,Kadhalan,Kadhalan,1994,168,"['Action', 'Drama', 'Romance']"
tt2517878,Last Farewell USSR,Last Farewell USSR,1994,60,['Documentary']
tt0100881,Voices from Beyond,Voci dal profondo,1994,91,"['Horror', 'Mystery', 'Thriller']"
tt9715552,Isolation,Isolation,1994,47,['Drama']
tt2460218,Pro Golfer Oribê Kinjirô 2,Pro Golfer Oribê Kinjirô 2,1994,101,['Comedy']
tt2449884,Frantsuzskiy vals,Frantsuzskiy vals,1994,89,"['Drama', 'Romance', 'War']"
tt0322876,"Josué de Castro, Cidadão do Mundo","Josué de Castro, Cidadão do Mundo",1994,50,['Documentary']
tt0103638,Al otro lado del túnel,Al otro lado del túnel,1994,105,['Comedy']
tt0103690,Angel 4: Undercover,Angel 4: Undercover,1994,94,"['Action', 'Drama']"
tt2375425,Poslednee delo Varyonogo,Poslednee delo Varyonogo,1994,76,"['Comedy', 'Crime']"
tt0320777,Ya la hicimos,Ya la hicimos,1994,95,"['Comedy', 'Drama']"
tt2356993,Biboy Banal: Pagganti ko tapos kayo,Biboy Banal: Pagganti ko tapos kayo,1994,95,"['Action', 'Comedy']"
tt2348794,Saga of Mulan,Hua Mulan chuan qi,1994,97,"['Action', 'Musical']"
tt2339501,Julião Sarmento,Julião Sarmento,1994,60,['Documentary']
tt0104341,Ginevra,Ginevra,1994,142,['Drama']
tt2197772,Les romantiques,Les romantiques,1994,81,['Comedy']
tt2191905,Wo de yi piao xuan zong tong,Wo de yi piao xuan zong tong,1994,108,['Drama']
tt2187670,Xiang jiao jing qi an,Xiang jiao jing qi an,1994,89,"['Adventure', 'Comedy', 'Fantasy']"
tt0318673,The Secrets of Sarah Jane: Sana'y mapatawad mo,The Secrets of Sarah Jane: Sana'y mapatawad mo,1994,126,"['Biography', 'Drama']"
tt0106224,L'affaire,L'affaire,1994,96,['Drama']
tt0318557,Periya Maruthu,Periya Maruthu,1994,144,['Musical']
tt0318392,Labios de churrasco,Labios de churrasco,1994,62,['Drama']
tt0325914,Ochabamba,Ochabamba,1994,75,['Drama']
tt21397184,Fifty Years of Silence,Fifty Years of Silence,1994,56,['Documentary']
tt0106230,Ahlam saghira,Ahlam saghira,1994,90,"['Drama', 'History']"
tt21263494,Radio Nord - piraten på Östersjön,Radio Nord - piraten på Östersjön,1994,51,['Documentary']
tt0318680,Sethupathi I.P.S,Sethupathi I.P.S,1994,166,['Action']
tt0112570,"Boys Life: Three Stories of Love, Lust, and Liberation","Boys Life: Three Stories of Love, Lust, and Liberation",1994,91,['Drama']
tt0105605,"To Die, to Sleep","To Die, to Sleep",1994,86,['Drama']
tt21836440,Media Man,Media Man,1994,59,['Documentary']
tt0325602,Iavnana,Iavnana,1994,75,['Drama']
tt0105707,Ustritsy iz Lozanny,Ustritsy iz Lozanny,1994,79,"['Action', 'Comedy']"
tt2174211,Un dieu au bord de la route,Un dieu au bord de la route,1994,52,['Documentary']
tt0105815,Who Do I Gotta Kill?,Who Do I Gotta Kill?,1994,87,['Comedy']
tt0105899,The Golden Years,Zlatne godine,1994,110,['Drama']
tt0105914,Az álommenedzser,Az álommenedzser,1994,115,"['Comedy', 'Drama']"
tt0105917,Återkomster,Återkomster,1994,60,['Documentary']
tt2158521,Haiti: Harvest of Hope,Haiti: Harvest of Hope,1994,57,['Documentary']
tt2156657,Arende,Arende,1994,101,['Drama']
tt2150150,Possessed,Yim foo kei on: Ching gip,1994,94,['Crime']
tt2147507,Saboot Mangta Hain Kanoon,Saboot Mangta Hain Kanoon,1994,144,"['Action', 'Drama']"
tt0319028,Swing,Sel'kincek,1994,48,['Drama']
tt0318984,Amor que mata,Amor que mata,1994,98,"['Drama', 'Romance']"
tt0325492,Grantusi,Grantusi,1994,84,['Drama']
tt2656116,The Russian Striptease,The Russian Striptease,1994,48,['Documentary']
tt0311314,I Stayed in Berlin All Summer,Ich bin den Sommer über in Berlin geblieben,1994,47,['Drama']
tt1846608,Kin,Kin,1994,50,['Documentary']
tt0305733,Kochaniyan,Kochaniyan,1994,106,['Family']
tt0107023,God sobaki,God sobaki,1994,133,"['Drama', 'Romance']"
tt0330214,Dietro la pianura,Dietro la pianura,1994,106,"['Mystery', 'Thriller']"
tt1592150,Nachuraru ûman,Nachuraru ûman,1994,83,['Drama']
tt1590979,Geet Sangeet,Geet Sangeet,1994,135,"['Drama', 'Music']"
tt3057564,Osaka Gokudo Senso: Shinoidare,Osaka Gokudo Senso: Shinoidare,1994,97,['Drama']
tt3057688,Mandalay,Mandalay,1994,114,['Documentary']
tt0305738,Kudumba Visesham,Kudumba Visesham,1994,150,"['Comedy', 'Drama', 'Romance']"
tt1590954,Atikram,Atikram,1994,119,['Drama']
tt0305373,The City,The City,1994,134,['Action']
tt0107042,Great Moments in Aviation,Great Moments in Aviation,1994,93,"['Comedy', 'Drama', 'Mystery']"
tt0305367,Chukkan,Chukkan,1994,158,['Drama']
tt0305293,"Bi, yeoja geuligo eroticism","Bi, yeoja geuligo eroticism",1994,95,['Thriller']
tt0305241,Aranyaka,Aranyaka,1994,90,['Drama']
tt0305210,Amodini,Amodini,1994,101,"['Comedy', 'Fantasy']"
tt1580424,My Life as I Live It,My Life as I Live It,1994,52,['Documentary']
tt1590951,Ami-O-Maa,Ami-O-Maa,1994,99,['Drama']
tt0107017,"Glaube, Liebe, Hoffnung","Glaube, Liebe, Hoffnung",1994,88,['Documentary']
tt0305773,Lubeidak,Lubeidak,1994,95,['Drama']
tt0305781,Maechun 4,Maechun 4,1994,100,['Action']
tt0306070,Sis: The Perry Watkins Story,Sis: The Perry Watkins Story,1994,60,['Documentary']
tt0306041,Sammohanam,Sammohanam,1994,106,['Drama']
tt3057320,¡Luchando! Cuba's Struggle to Survive,¡Luchando! Cuba's Struggle to Survive,1994,55,['Documentary']
tt0305977,Prasab,Prasab,1994,83,['Drama']
tt0305951,Pavithra,Pavithra,1994,138,"['Drama', 'Romance']"
tt0305898,Nireekshe,Nireekshe,1994,113,['Drama']
tt0305897,Nirbachana,Nirbachana,1994,107,['Drama']
tt0107000,Gensen-Kan Inn,Gensen-Kan Shujin,1994,98,['Drama']
tt1621857,O Trem Caipira,O Trem Caipira,1994,60,['Music']
tt0305836,Mogha Mull,Mogha Mull,1994,137,['Drama']
tt0305816,Meemanxa,Meemanxa,1994,122,['Drama']
tt0305814,Mayophy Gee Macha,Mayophy Gee Macha,1994,92,['Drama']
tt16085642,Tout le monde ne pouvait pas partager le même bonheur: Drancy août 1944,Tout le monde ne pouvait pas partager le même bonheur: Drancy août 1944,1994,52,['Documentary']
tt0122768,Twin Sitters,Twin Sitters,1994,93,"['Comedy', 'Family', 'Thriller']"
tt0305782,Maechun 5,Maechun 5,1994,101,['Drama']
tt1603266,Arhipelagos,Arhipelagos,1994,46,['Documentary']
tt1603264,Apo do kai pera,Apo do kai pera,1994,50,['Drama']
tt0123565,Koi no tasogare,Koi no tasogare,1994,70,['Drama']
tt0306083,Sopan,Sopan,1994,134,['Thriller']
tt0305204,Amaidhi Padai,Amaidhi Padai,1994,172,"['Action', 'Crime', 'Drama']"
tt1555006,Hotýlek v srdci Evropy,Hotýlek v srdci Evropy,1994,92,['Comedy']
tt0107158,A Soul Haunted by Painting,Hua hun,1994,130,"['Biography', 'Drama', 'Romance']"
tt0303241,A Worn Path,A Worn Path,1994,22,"['Drama', 'Short']"
tt0107164,Huck and the King of Hearts,Huck and the King of Hearts,1994,98,['Adventure']
tt1542918,Maestro de pala,Maestro de pala,1994,80,['Comedy']
tt0302021,Wating,Wating,1994,120,"['Action', 'Drama']"
tt0107182,Ice,Ice,1994,91,"['Action', 'Crime']"
tt0107149,The House of Pleasure,La casa del piacere,1994,81,['Drama']
tt0301981,Uyeonhan yeohang,Uyeonhan yeohang,1994,100,['Family']
tt15341940,The Two,The Two,1994,47,['Biography']
tt0107223,Intimité,Intimité,1994,96,"['Drama', 'Romance']"
tt15266984,Picoso pero sabroso,Picoso pero sabroso,1994,82,"['Comedy', 'Crime']"
tt0125816,Kevin Rampenbacker and the Electric Kettle,Kevin Rampenbacker and the Electric Kettle,1994,100,['Comedy']
tt15237176,Chinna Nee Naguthiru,Chinna Nee Naguthiru,1994,123,['Drama']
tt15237168,Bhuvaneshwari,Bhuvaneshwari,1994,119,['Drama']
tt15237162,Bhootayi Makkalu,Bhootayi Makkalu,1994,144,['Drama']
tt15237144,Beda Krishna Ranginata,Beda Krishna Ranginata,1994,134,['Drama']
tt0107199,In Custody,In Custody,1994,126,"['Comedy', 'Drama']"
tt1556154,"The Night, Angel and Our Children","Gece, Melek ve Bizim Çocuklar",1994,101,['Drama']
tt0330755,Las pasiones del poder,Las pasiones del poder,1994,90,"['Crime', 'Drama', 'Thriller']"
tt0124775,Kærlighed ved første desperate blik,Kærlighed ved første desperate blik,1994,78,['Comedy']
tt1579878,Sridevi Nursing Home,Sridevi Nursing Home,1994,150,['Romance']
tt1579865,President Gari Alludu,President Gari Alludu,1994,126,['Drama']
tt1579768,Gharana Alludu,Gharana Alludu,1994,130,['Drama']
tt0113048,Felony,Felony,1994,93,"['Action', 'Drama', 'Thriller']"
tt1579729,Anna,Anna,1994,136,['Action']
tt1579704,Srivari Priyuralu,Srivari Priyuralu,1994,134,['Drama']
tt1579642,Namasthe Anna,Namasthe Anna,1994,124,['Drama']
tt1579622,Maga Rayudu,Maga Rayudu,1994,146,['Drama']
tt0304114,Gyeag couple,Gyeag couple,1994,102,"['Comedy', 'Romance']"
tt1579532,Bobbili Simham,Bobbili Simham,1994,126,['Drama']
tt1579520,Allariodu,Allariodu,1994,138,"['Comedy', 'Drama']"
tt0107101,Hellbound,Hellbound,1994,95,"['Action', 'Fantasy', 'Horror']"
tt15708636,Facing the Façade,Facing the Façade,1994,54,['Documentary']
tt0107116,Tales of the Stinking Military Service,Historias de la puta mili,1994,97,"['Comedy', 'Drama']"
tt0124622,Fearless Frida,Frække Frida og de frygtløse spioner,1994,75,"['Comedy', 'Family']"
tt0124749,Humphrey Bogart: Behind the Legend,Humphrey Bogart: Behind the Legend,1994,45,"['Biography', 'Documentary']"
tt0107054,Guerrero negro,Guerrero negro,1994,90,"['Crime', 'Drama', 'Mystery']"
tt0122486,Faustina: The Apostle of Divine Mercy,Faustyna,1994,73,"['Biography', 'Drama']"
tt0122400,El elefante y la bicicleta,El elefante y la bicicleta,1994,81,"['Comedy', 'Drama']"
tt1783698,"Athens, in Search of the Lost City","Athina, anazitontas ti hameni poli",1994,78,['Documentary']
tt9371676,Lingerie Dreams 2,Lingerie Dreams 2,1994,62,['Fantasy']
tt0106787,Délit mineur,Délit mineur,1994,108,['Drama']
tt2579176,Rakhwale,Rakhwale,1994,135,['Action']
tt1757789,Lalkare Sheran De,Lalkare Sheran De,1994,117,['Action']
tt1741241,Oloi emeis,Oloi emeis,1994,53,['Documentary']
tt0112883,Don Juan DeMarco,Don Juan DeMarco,1994,97,"['Comedy', 'Drama', 'Romance']"
tt0106839,Gospel According to Harry,Gospel According to Harry,1994,82,"['Comedy', 'Drama', 'Fantasy']"
tt0112889,Dos crímenes,Dos crímenes,1994,108,"['Comedy', 'Crime', 'Drama']"
tt0308749,The Power of Conscience: The Danish Resistance and the Rescue of the Jews,The Power of Conscience: The Danish Resistance and the Rescue of the Jews,1994,55,['Documentary']
tt0308468,Kladboekscènes,Kladboekscènes,1994,98,['Drama']
tt0106874,Fatal Past,Fatal Past,1994,83,"['Drama', 'Thriller']"
tt16975960,Muteki no Handicap,Muteki no Handicap,1994,80,['Documentary']
tt0106837,Every Breath,Every Breath,1994,88,['Thriller']
tt0106762,Double Exposure,Double Exposure,1994,93,"['Crime', 'Drama']"
tt0106761,Double Dragon,Double Dragon,1994,96,"['Action', 'Adventure', 'Comedy']"
tt0310836,Der böhmische Knoten,Der böhmische Knoten,1994,98,['Documentary']
tt0106665,Dark Tide,Dark Tide,1994,94,['Thriller']
tt0106668,The Darker Side of Black,The Darker Side of Black,1994,55,['Documentary']
tt0310768,Blind Obsession,Blind Obsession,1994,87,"['Drama', 'Romance', 'Thriller']"
tt0112849,Desert Winds,Desert Winds,1994,97,"['Drama', 'Mystery', 'Romance']"
tt0106681,Dead On,Dead On,1994,87,"['Crime', 'Drama', 'Thriller']"
tt1836159,Taurobolium,Taurobolium,1994,108,['Documentary']
tt0106685,Deadly Advice,Deadly Advice,1994,91,"['Comedy', 'Drama']"
tt1832407,Musical Outsiders: An American Legacy,Musical Outsiders: An American Legacy,1994,58,['Documentary']
tt18291758,Yarasa,Yarasa,1994,85,"['Drama', 'Reality-TV']"
tt18272558,Black Is White,Black Is White,1994,87,['Drama']
tt1821369,China on the Catwalk,China on the Catwalk,1994,52,['Documentary']
tt18183710,Voyage à Tombouctou,Voyage à Tombouctou,1994,52,['Documentary']
tt1817211,Martina: Farewell to a Champion,Martina: Farewell to a Champion,1994,52,['Sport']
tt1813472,Listen to the Hands of Our People,Listen to the Hands of Our People,1994,82,['Documentary']
tt0106731,Discretion Assured,Discretion Assured,1994,97,['Thriller']
tt0106736,A Diary of Insults,Dnevnik uvreda 1993,1994,95,['Drama']
tt0121269,Fat Chance,Fat Chance,1994,72,"['Comedy', 'Documentary']"
tt0106983,Future Shock,Future Shock,1994,98,"['Horror', 'Sci-Fi']"
tt0106882,Fearless: The Hunterwali Story,Fearless: The Hunterwali Story,1994,62,['Documentary']
tt0121784,Tai Bei ai qing gu shi,Tai Bei ai qing gu shi,1994,113,"['Comedy', 'Drama']"
tt0121790,A Fatal Jump,Tao chu hei she hui de ri zi,1994,69,"['Action', 'Crime']"
tt0121794,El taxista,El taxista,1994,85,"['Adventure', 'Comedy', 'Drama']"
tt0106925,Flashfire,Flashfire,1994,88,"['Action', 'Crime', 'Thriller']"
tt0121798,Teen Dreams,Teen Dreams,1994,70,['Documentary']
tt0121820,Todos somos estrellas,Todos somos estrellas,1994,88,['Comedy']
tt0121859,Water Tank Murder Mystery,Chung on sat luk: Shui seung chong see,1994,79,"['Action', 'Crime']"
tt0106946,Forced to Kill,Forced to Kill,1994,93,"['Action', 'Thriller']"
tt0121759,Song Journey,Song Journey,1994,57,['Documentary']
tt1646953,Äänetön yhtiökumppani,Äänetön yhtiökumppani,1994,55,['Documentary']
tt1645140,Sieg Heil Finland,Sieg Heil Suomi,1994,46,['Documentary']
tt0106951,Fortunes of War,Fortunes of War,1994,107,"['Action', 'Thriller']"
tt0122238,Satyr Monks,Xie kuai,1994,83,['Action']
tt1632678,Uskon vasta kun pää näkyy,Uskon vasta kun pää näkyy,1994,50,['Documentary']
tt0306225,Wheel Chair,Wheel Chair,1994,118,['Drama']
tt0306187,Varavu Ettana Selavu Pathana,Varavu Ettana Selavu Pathana,1994,173,['Drama']
tt1632546,Kivun ja ilon huhtikuu,Kivun ja ilon huhtikuu,1994,46,['Documentary']
tt0121912,Yue gui zhi lang,Yue gui zhi lang,1994,101,['Action']
tt0121753,Signes de vie,Signes de vie,1994,78,['Documentary']
tt0106923,Whore 2,Whore 2,1994,85,['Drama']
tt0121740,Shao nian Wei Si Li II sheng nu zhuan sheng,Shao nian Wei Si Li II sheng nu zhuan sheng,1994,59,"['Action', 'Fantasy']"
